   11.020386    10.441367    11.033420    10.216038    20.008405    18.938756    19.156557    19.504206     0.858091     0.448091
    7.536251     7.836881    11.282431     9.288466    17.092845    17.892913    17.117124    17.820137    -1.728134    -2.948537
    9.958091    10.104416     9.426451    10.136060    19.271605    18.823929    17.804756    16.208254     0.281675    -0.173978
   11.135238    10.241468    10.148172     8.949772    22.100728    22.589411    21.987914    19.819252     0.744273     0.983100
   10.395448    11.074829    10.525074    10.035310    20.392429    21.591029    20.115872    20.256294    -0.053433     0.015141
   10.883682    11.263961    10.143632     9.440300    19.691158    20.614973    20.842198    19.929116    -0.803549    -1.326272
    9.606296     9.426394    10.913643    10.606293    19.149011    20.035545    20.367967    18.565474    -0.129463    -0.126755
   11.948867    11.513635    11.458212    10.913160    21.526164    21.792718    21.910013    21.466713     0.199574     0.151695
    9.531031     6.355588     7.952070     8.338607    17.775558    15.438127    16.396589    17.340548    -0.232182    -0.587021
   11.343001    12.747857    12.801710    12.301953    20.931549    21.209753    22.778041    24.228937    -0.003347     0.155227
    8.645648     8.100745     9.040572     9.307469    21.858976    20.429886    21.518247    20.922071    -0.035133    -0.366591
   11.099660    10.479790    10.996134    12.432865    18.589213    18.545387    20.022092    20.397851     0.371871     0.201767
    8.591973     8.664751     7.771259     7.166323    18.322134    17.734509    16.974459    16.738231    -2.151837    -1.125188
   10.174908     8.136077     9.437694     8.011871    17.226133    18.496608    18.140132    19.020919    -0.955953    -1.114143
    6.540472     8.333682     7.775323     6.604888    19.325459    19.561784    20.669836    20.021821    -2.454635    -2.380472
   11.017148    10.282050    10.475757     9.582747    20.698858    21.749583    21.293764    20.680863     0.714671     0.925166
    6.830336     7.583962     7.616217     8.110631    18.618210    18.868027    18.588865    18.762527    -1.461369    -1.005480
   11.302645    10.414286    12.364458    13.299169    21.104384    22.130371    22.914313    22.826027     0.350755     0.154957
    8.702954    10.141627    10.414519     9.413545    21.040638    20.580283    21.054604    21.149979     0.232147     0.408153
    9.758302     9.117697     8.926475     8.869895    19.705960    20.074943    19.724088    19.038852    -0.352304    -0.653759
    6.694444     5.883188     6.140479     5.792907    16.503024    17.332252    17.559913    17.853602    -2.039956    -1.935049
   12.718171    12.431076    11.392876    13.590563    21.436425    22.144944    23.781829    24.828258     0.959659    -0.218264
   10.602992    11.191510    11.542770    11.852995    23.258064    21.357653    22.501754    22.642941     1.014620     0.630354
    9.938256    10.993961    10.553944    10.489021    21.038827    22.010618    21.281471    21.262588    -0.445640     0.043169
    8.599973     9.946051    10.387807     9.905163    20.620990    21.356483    20.423893    20.819526     0.381871     0.855396
    9.509555    10.322981     8.836515     9.360985    19.571523    19.263702    19.177115    18.329846    -0.579341    -0.159359
