   12.003546    16.090024    13.698000    11.289520    16.187557    12.188104    10.570184    18.064669    15.111034    15.736813    18.841139    15.656371    17.615280    13.995338    12.497726    17.833166    12.725971    11.662068    17.167693    16.572475    13.626878    22.067562    16.172622    13.742801
    9.861572    14.693748    12.334743     8.664259    16.335985    10.838285     9.935603    12.393974     9.777068     9.431222    13.992291    12.782215    17.975982    17.350947    14.007970    17.702337    13.815690    11.554784    18.004545    14.544254    12.745905    19.973486    13.975050    12.610217
   11.355938    16.263575    13.032271     9.674252    15.731863    14.220032     9.667648    15.328917    13.032803    10.648398    15.866479    13.335656    17.485898    15.602227    13.313873    20.492421    15.378915    14.282914    20.397895    15.074302    14.464364    19.110604    15.261296    15.855143
    8.789850    15.544893    12.825164    10.630643    17.487218    12.088972    10.160407    16.525079    12.329365    12.512780    14.477576    12.903916    14.815147    12.317371     9.820188    15.898335    13.693752    11.048878    17.349609    14.090144    13.914636    17.354071    14.166503    12.233103
    7.815539    12.329245    10.991832     6.611985    13.694222    11.655146    10.180767    14.496404    11.057082     9.158824    14.542388    11.547094    19.768278    13.806443    15.154998    15.466555    13.837247    12.717176    17.868549    16.536751    13.913564    15.493509    13.948954    10.942549
    9.308662    15.157516    11.891783     9.742390    14.358974    13.619472     9.002248    14.764781    11.463676    10.602703    13.429441    11.080371    20.273232    15.265619    15.755968    17.577515    12.333749    11.822113    15.598333    14.854234    12.406832    15.277783    13.437038    11.316554
   11.058423    15.812413    14.152490    14.165093    17.733836    13.659738    10.014072    15.576610    13.413738     9.852148    15.884663    11.774204    19.238022    15.681020    12.037606    15.869135    12.769650    12.683797    15.153316    13.510105    11.473808    16.482884    14.303634     9.851064
    8.765838    14.051286    13.404626     9.512310    12.859912    12.351473     9.829320    14.483035    12.335243     9.541619    14.617510    10.638400    15.288805    12.303843    11.661203    16.035736    15.059853    13.664019    17.829784    15.155151    11.531512    15.729383    12.926884    12.944250
   10.464813    14.909706    13.909302     8.141312    12.866853    11.869601     8.145858    14.525742    12.527162     9.160587    14.354752     9.607705    17.024687    15.142403    12.526067    17.186367    14.824765    10.681856    18.936598    16.225965    12.293800    16.036655    12.556917    11.856411
    9.783437    15.988418    13.442012     9.603485    14.631500    10.491392     8.021169    12.390439    12.268825     8.140491    13.520721    12.082407    18.401873    15.253053    14.297913    17.154351    14.512015    14.143446    20.421993    15.537632    13.631907    18.655222    14.299012    14.108671
   10.761341    14.416030    11.970941     9.907542    13.954351    12.807249    11.369138    15.925140    13.595589    10.703133    16.011361    13.691893    18.317572    14.199875    14.806232    17.821084    14.770422    12.679669    19.602127    14.226498    13.720035    18.978666    16.348494    13.300614
   10.347809    16.357996    11.798147    12.131509    16.928214    13.838214     9.553457    15.647177    13.826513    10.915265    15.978521    12.883977    17.527232    15.152442    10.342127    18.371558    15.566365    13.455271    15.211647    12.949074    10.195700    18.138421    13.321569    12.905701
    7.649258    13.046645    10.440466     7.825998    12.976752     8.213940     7.783124    12.671348     9.731831     7.143594    13.260516     8.579043    16.728049    14.372816    12.261050    16.462061    13.911784     9.787044    15.949700    13.389976    12.883012    16.628303    14.361709    13.949157
    8.428238    12.622532    11.398581    10.911327    15.996919    13.688192     9.938875    14.315749    10.713754    10.577682    14.562727    11.159021    17.499198    16.587382    14.011224    19.855632    18.752968    16.614497    20.532047    16.797142    15.095264    21.191528    18.325316    13.768130
    9.389987    14.311312    12.373862     7.341467    13.640655    12.733826     7.980782    12.548120    10.037296     7.400295    12.987588    11.248043    17.322217    13.950960    12.486017    16.441684    14.486206    13.668799    14.687908    12.632119    11.920811    14.693200    12.962671     9.208032
    8.184350    14.630284    11.223089     7.381353    14.430977    11.354966     9.660118    14.345380    13.167220     9.399878    14.540873    10.432735    18.095887    14.329959    13.223968    18.009790    14.163637    13.846624    18.480906    15.828921    13.144460    17.327884    16.102194    14.417865
   12.050882    17.170826    12.502868    11.524818    16.086742    14.255317    12.869751    17.912456    13.234103    13.011784    16.821210    12.883667    15.687124    13.637453    10.390582    17.010036    12.551475    11.132120    15.649977    14.357531    13.151686    17.053533    13.399533    11.135103
    9.238903    14.584284    12.829539    10.974253    16.633581    13.281557    11.837628    18.268181    13.980341    10.165889    14.454388    12.848522    16.670691    14.390764    11.487179    17.024089    14.646532    12.202899    15.490152    15.081140    13.375119    15.486234    11.626517     8.638689
    9.902362    15.896606    12.670275    10.813189    16.822797    13.074836     9.553460    15.584959    12.277310    10.667839    14.944944    12.216483    12.923165    12.599287     9.850063    16.512476    13.911371    13.377673    16.540841    12.979242    12.636206    15.478521    14.566787    10.437613
    9.295254    15.723641    10.835007     8.309805    14.428943    11.923719     7.941301    13.696943     8.884286     9.197751    13.574355    12.217063    19.793800    15.070187    13.809896    16.266389    12.926769    11.418395    15.205099    10.698659    11.889526    14.861906    12.728154    11.408659
   12.789653    16.772614    13.916955    11.602350    16.701388    15.001081    14.108001    17.411669    15.044120    14.191189    19.609537    15.725497    15.624642    14.427034    14.170024    17.517198    14.596493    11.544242    18.769298    14.688858    11.948915    18.621888    13.940764    12.782150
    7.448598    13.565128    10.058627     8.666609    13.878694    11.831751     8.306216    15.406038    14.252277     9.477108    14.440941    11.764162    17.117655    15.907507    14.455408    17.393426    14.971409    12.455147    20.495614    16.320343    16.686461    18.429038    16.934080    13.651731
    9.565388    16.139893    13.289408    10.139933    15.577494    11.573647     9.545733    14.422545    10.050088     9.701805    14.664519    12.162660    18.704531    14.725841    12.264311    14.319033    13.107828    11.448927    13.273608    11.835130     9.853752    15.922375    12.542869    11.699260
    7.219864    14.495723    11.124808     8.600429    14.546566    12.083174    10.899853    17.904492    11.830808    11.705835    12.417672    13.420762    18.433353    15.071592    13.111806    17.857066    14.742454    12.771803    18.421323    16.262565    14.746732    19.163445    16.309457    12.836493
   11.422456    15.238515    14.963710    10.608477    16.806458    12.185336     9.780369    14.384033    12.991878    11.402386    15.886301    12.912728    19.409133    12.952578    13.243204    17.335079    15.815117    13.618067    15.516884    13.057033    12.363257    16.678658    14.898680    13.087196
    6.510247    12.407590    10.405385     7.166697    11.493620     8.571088     6.996441    12.120055    11.343048     9.045669    14.977367    11.364237    18.809242    16.546373    15.231546    18.058446    14.656291    13.284799    18.171508    14.389406    12.842489    20.917794    15.916059    14.542050
   11.207486    16.340249    13.826788     9.784787    15.601519    14.286241    12.454487    16.807233    15.040346    11.733743    17.583455    14.495574    18.603552    14.808272    11.336514    17.632742    15.339787    13.479891    18.512104    15.865112    12.762046    18.392407    14.643908    13.346752
    8.546236    13.631155    11.091568     7.769893    11.177514    10.302316     8.236966     9.979928    10.872100     8.689911    14.417814    10.017152    20.614336    18.607303    14.968083    19.091181    17.060414    14.699284    20.456397    16.981152    15.588938    18.963543    15.614369    16.412909
   11.961393    17.643931    12.013471     9.853964    17.120734    13.717224     8.471664    14.066690     9.633983     8.379936    15.740760    12.126320    17.712090    14.793999    12.222285    16.432925    14.354865    12.322616    17.246230    14.986829    11.855686    20.124179    14.917508    14.130287
   12.363452    13.738807    10.914598     9.464340    14.703045    12.894289     7.512974    12.636671    11.619878    13.501891    17.536082    13.373554    16.496532    13.393532    11.663668    16.066784    14.361469    11.413926    16.125770    13.232540    10.436487    17.353003    13.889223    14.260910
    8.814446    15.511961    12.626046    10.189038    12.697900    10.822361     8.746447    14.628877    10.949418     8.210055    15.115776    11.576340    18.125725    14.424113    11.774168    17.632738    13.502271    11.533234    19.722851    14.465268    12.281971    16.075749    13.063186    10.132987
    5.334258    11.796171     9.430759     7.168497    12.854148     7.787624     6.671753    11.534581     9.581277     8.235101     9.345368    11.066704    18.493472    17.295856    14.926027    19.347455    14.879832    13.154790    20.591989    15.552243    13.020309    19.209826    16.829686    12.800692
    9.553124    15.113428    14.264042    10.781767    17.357268    13.701077    11.712533    16.454942    12.623901    12.790769    16.636771    11.928153    18.547149    16.170479    12.898673    18.277859    14.603024    10.519368    16.685325    13.787444    13.563558    18.735161    16.049685    13.023914
    7.846741    12.914101    10.599377     8.291418    13.662112     9.521157     8.445991    15.026580    12.152222     8.263874    14.340119    10.043610    17.598406    15.366316    15.884704    18.704202    15.878360    14.205949    20.452691    17.978662    14.866067    20.775379    15.984752    14.912187
   10.583543    12.789794    11.425294    11.965602    16.276949    12.831868     9.511642    16.690843    13.143305    10.087131    15.782065    12.754724    17.999474    14.078542    12.689876    18.688721    15.176178    12.680254    17.769750    16.387463    13.293212    16.227359    16.315635    15.236554
   10.770819    14.287893    10.319434     9.468691    13.076538     9.695650     9.231770    13.207898    10.419827     7.349378    14.319618    11.001396    18.317739    15.808971    13.348567    18.086443    15.712119    12.634226    20.381019    16.910494    12.215696    20.443625    16.864063    14.057059
    6.721038    14.040366    10.703844     7.946830    13.023195    10.687917     7.454463    12.711374    10.076442     9.944277    13.830912     9.924480    18.283606    11.179558    11.581049    16.499424    12.784766    12.592899    17.608988    15.260994    12.294986    18.252225    16.247798    13.044481
    9.425441    15.758885    11.058467     8.524050    15.333240    12.767391     7.508433    14.363651    11.093804     9.486492    12.630870    12.737948    19.953688    16.544994    15.250489    20.980245    15.514456    15.009730    20.920387    16.493944    13.225380    19.263766    14.680687    14.752129
    9.673744    14.916725    11.065085     7.599567    14.782286    10.350834     7.513058    13.676318    11.301231     7.199301    13.628661    10.219062    18.232565    16.397324    14.268504    19.033815    15.384013    13.703790    18.086333    15.203567    12.662465    18.076075    12.801858    12.983276
   11.475202    14.825910    12.000552     9.331030    15.152129    13.595626    10.617478    17.505348    12.677249    12.350424    16.769956    13.557869    19.665108    15.299303    16.317227    21.039253    19.160424    13.416046    20.329454    15.598584    15.526070    20.718279    16.339947    11.947219
   10.334927    13.901982     9.886777    10.289107    14.362049    10.574244     7.534310    15.416271    10.968156     8.464119    13.149103    13.453280    18.336186    13.773478    11.630916    16.354188    13.570047    12.211022    18.454534    15.009061    13.339795    17.267935    12.318114    11.126514
    9.581507    14.967064    11.214920    10.579304    13.970472    11.201679     8.716960    11.646854    10.774526     8.111006    15.268931    11.924948    20.552125    15.834431    15.803269    19.563471    15.051798    12.843724    18.290637    14.202041    13.384674    19.423088    16.290826    11.529782
   10.917236    16.115770    14.593996     8.142304    13.968351    10.475611     8.864449    14.254546    12.625476     9.887489    16.428853    11.281635    18.557293    13.296600    12.266509    17.819123    14.970878    13.094650    17.964057    16.422731    12.999450    18.193061    12.372611    12.885258
    9.876083    14.776538    11.046845    10.977725    16.853165    13.505314    10.368857    16.525751    13.853493     9.900966    14.166340    13.677901    16.906066    12.179288    12.543395    19.022762    14.877884    12.713827    16.193455    15.179211    12.980411    14.982691    14.161219    10.452988
   10.910725    13.605277    12.820122     9.716776    15.529403    10.813186     8.752286    13.823829    10.364453    10.483584    16.925608    12.155193    15.520591    13.290015    10.178747    13.787154    12.823496     9.486433    15.246926    13.813639    11.215544    15.077479    13.006485    11.261799
    8.747939    13.708746    11.125603     7.854474    16.721044    10.528234     8.341668    15.598277    10.316260     6.165735    13.730083    11.478569    17.121038    14.765033    15.190950    18.663062    15.103853    13.535045    20.232848    17.053277    13.871801    18.236386    16.490180    12.745592
   11.719645    16.878002    11.301446     8.780776    12.580764    11.400349    11.227671    16.265850    11.028467     8.982210    15.958787    11.123745    16.749317    13.861536    12.192991    16.740465    14.350156    11.724114    15.973385    12.798410    12.836604    15.038853    12.548230    10.095921
   10.791933    13.710542    12.939368    10.005946    13.326324    10.622712     7.850582    13.255611    11.967886     8.301945    13.667184    10.198949    16.470703    14.220550    13.487647    17.655297    14.337196    13.403742    17.640704    15.045088    14.242040    17.752602    13.357163    11.311515
   12.360619    13.520767    11.800025     9.813707    17.672835    11.091058    12.273464    16.926585    13.924750     9.652846    13.156631    11.486741    16.778370    15.190890    13.583385    18.236365    14.737181    14.387199    18.017818    16.858514    12.562508    16.221047    14.336411     9.818806
    6.872889    13.221161     9.701624     7.164813    12.677856    11.121099     7.736941    14.296999     8.550171     6.790646    13.156161     8.597650    17.384184    16.309749    13.448320    18.290036    14.197567    11.654080    21.372386    16.935506    11.999154    15.810556    15.540332    11.567688
    8.712904    13.571648    10.426133     9.123132    13.321829    12.333241     8.161584    13.865491    10.174047     9.476045    13.327797    12.107539    20.304869    14.898590    14.632262    20.353953    17.524978    13.836189    17.939143    15.683788    12.315514    18.732790    17.670663    12.978081
   12.186800    18.170848    13.984257    11.264899    15.106475    13.391205    10.437265    15.496236    12.124435     8.460548    12.887518    11.001197    17.422823    14.856888    12.159297    20.594767    17.121566    13.690906    17.956438    15.135369    12.966268    17.655756    12.892960    12.103553
    8.807464    13.830577    11.080888    10.333130    14.930618    11.606117     9.595980    15.973975    12.964993     7.986755    13.718693    10.032632    17.465375    15.868223    13.302575    19.242767    14.341748    11.618895    16.239649    14.546624    12.261051    16.915944    12.431273    12.179641
    7.014193    15.503586    11.201675     7.325520    14.858761    10.806277     7.616485    12.139688    11.886760     7.643482    14.036136     9.993263    19.133679    13.203930    11.797386    16.436039    13.826904    12.027424    16.894684    14.533337    11.105198    16.348098    12.937115    10.739725
   11.358605    13.621118    12.446627    10.172139    14.158774     9.049302     8.141299    14.599207    13.409782     8.070650    14.325679    10.779124    16.434220    14.474924    12.315625    18.206169    16.366473    15.130149    19.650823    13.813120    13.406818    18.618632    15.532603    13.043878
   12.599267    15.211578    12.551490    10.546831    14.410684    12.696401    10.865507    16.506485    11.945837     9.781458    17.952951    12.619156    15.141568    15.718020    13.526912    18.735386    15.729450    12.293333    19.022084    15.626901    14.506410    17.790923    14.672467    14.365989
   13.614008    15.796766    14.490262    10.637232    14.344351    12.217189    10.590499    15.869075    13.423638    11.283916    16.167865    14.027617    20.155151    17.407510    12.082044    17.888915    16.002916    12.687187    17.474116    13.671443    12.252995    18.392097    16.763663    12.448699
   11.741451    15.505211    13.860773     7.965794    15.228233    11.378423     7.232956    12.522396    12.480393     8.208764    15.811850    11.960016    18.206759    15.968107    12.747897    17.767092    15.920943    12.481855    20.146865    16.881421    12.328697    18.035694    14.915789    15.016856
    9.764581    15.495278    14.167363     9.893754    16.000557    12.408326    11.043540    14.805731    11.075904     9.892559    15.191876    10.577216    17.029057    15.229288    12.956497    14.945055    13.529260    10.102627    17.552287    13.134857    12.523065    16.649304    13.452547    12.286388
   11.647824    15.651604    14.977906    13.229539    16.618001    12.113717    13.535099    16.021781    12.883368    10.911325    16.210317    14.026173    18.880074    14.051621    13.904428    17.811162    13.288130    12.207593    19.742408    14.530386    13.106273    17.170668    15.200632    12.190745
   11.154364    14.336949    12.744235    10.280406    16.380195    14.880863    10.067068    14.951094    11.335437     8.310879    12.943783    11.664821    15.554973    14.089597     8.114311    17.279546    14.398721    11.704719    15.809800    12.613863     9.919858    15.782374    12.035637    10.788038
    9.374241    14.879155    12.607429    12.509250    16.176440    13.019900    10.679171    14.927463    13.962431     8.615338    15.082650    13.063905    18.031422    15.825648    13.850976    21.537839    15.801679    16.217337    18.965930    15.919935    13.317325    20.952752    14.060427    13.134801
   10.029742    15.301738    13.094713    11.705424    16.081091    14.184758    11.754654    15.822281    11.757068    10.755823    15.099742    13.827194    16.322823    12.237311    10.537406    16.853696    14.051991    11.932177    17.288875    16.920180    12.718841    15.871826    14.087593    12.915956
    9.568284    16.393511    12.927141    11.447474    15.138794    13.809960    11.754697    16.211861    13.442843     9.355018    14.347646    12.443843    17.333329    15.128433    12.891289    17.149610    16.855913    13.337919    16.418561    14.948163    10.277452    14.299403    13.848728    10.909918
    7.447682    12.053602     8.932019    10.476154    14.470041    11.928615     9.504823    14.781098    11.556600    10.429299    14.342217    10.679160    17.682118    14.874062    11.779280    17.529990    15.855106    13.109618    19.664113    15.614413    12.139603    18.697876    13.702152    11.819494
   12.007329    15.552209    11.678304    12.935697    16.386132    14.672684    13.289935    15.400308    13.631083    12.586831    17.096676    13.994182    21.009873    17.260539    14.276429    18.745047    17.517562    13.072530    19.389753    18.373927    13.943203    18.516427    15.131439    13.974186
    8.857425    14.689445    10.169550     7.704626    13.921291    10.144950     8.711641    13.056292     9.884374    11.144818    16.723744    12.783743    19.725328    14.739207    14.301813    19.075773    14.808582    14.004442    17.295907    17.046397    13.863952    20.063406    18.237910    15.639520
    7.279865    10.825932    10.180631     6.245101    12.544850    10.177501     5.666887    10.704730    11.208713     2.325811    10.604654     8.540605    18.148331    15.364022    14.180717    18.460506    14.150320    14.210285    18.965330    15.860423    14.545005    16.220148    12.881388    12.906434
   10.796295    15.927115    12.601166     8.367110    16.114168    10.719638    10.170768    15.015822    11.006193    11.745166    16.714587    13.293514    18.152274    14.582395    13.010417    16.291990    14.728800     9.841081    18.116671    14.837248    11.547819    20.102052    13.473306    13.400150
    9.710948    13.897306    11.969343    11.343456    16.636242    11.220700     9.485582    14.106825    11.367529    13.081076    17.759959    12.877056    18.780323    15.533749    12.928697    19.768202    15.416002    15.250549    18.626165    16.105533    14.014287    18.888187    16.047544    15.957240
    8.284016    14.464887    12.977651    10.997330    14.066664    11.420995     8.564939    14.482635    11.981412     8.891288    14.924998    12.598559    18.824517    15.924191    13.125914    17.628346    16.960683    12.149675    17.021860    16.029852    14.609830    18.485777    13.536864    12.418407
    8.843169    13.503439    10.423494    11.149703    13.858560    13.048450    12.494731    16.967774    14.836575    11.173020    16.264663    15.386454    18.866528    16.859822    15.287756    18.836241    16.583935    15.066676    19.291472    18.642894    15.624236    20.120766    18.279162    13.654937
   13.660074    16.690816    12.930461    13.177235    16.159130    13.185278    11.971569    16.861526    13.414449    12.007252    16.441353    12.085241    16.971962    11.915811     9.431245    16.984296    15.173563    12.568776    15.953580    10.994638    10.372953    16.880090    13.750830    12.550598
    7.218442    15.344461     9.892236     8.689825    14.042735    10.661323     9.941559    12.237036    11.672407     8.890833    14.033407    10.843541    18.694063    13.892281    12.200194    15.703560    15.263961    11.656508    16.320741    13.863078    13.319138    18.759040    15.147115    12.327053
   10.713078    14.893130    13.756878     9.933725    15.498932    10.828957     9.959616    15.237066    11.522378     8.329365    14.341042    12.774262    15.769582    13.656903    14.154542    18.228997    15.159540    13.591768    17.653945    16.810463    12.139113    17.298865    15.534282    13.364980
   10.575144    15.536948    10.565753    11.030205    14.921963    14.388562    12.591749    17.457389    13.486667    10.336400    15.805875    13.573015    17.778375    14.973706    13.327487    18.586958    14.951100    12.384034    18.638825    15.058217    10.661881    16.357702    14.885137    12.661796
